Climate ID,Date,Monthly_Average_Max_Temp_C,Monthly_Average_Min_Temp_C,Monthly_Average_Mean_Temp_C,Monthly_Max_Temp_C,Monthly_Min_Temp_C,Monthly_Average_Heat_Deg_Days_C,Monthly_Average_Cool_Deg_Days_C
8100300,2025-01-01,-5.3333,-14.537,-9.9481,4.5,-29.5,27.9481,0.0
8100300,2025-02-01,-4.5893,-15.8393,-10.2464,8.0,-28.0,28.2464,0.0
8100300,2025-03-01,2.7903,-7.2903,-2.2581,14.5,-26.5,20.2581,0.0
8100300,2025-04-01,9.1,-0.6,4.2667,23.5,-9.5,13.7333,0.0
8100300,2025-05-01,17.5484,5.3548,11.4806,31.0,-2.5,6.5935,0.0742
8100300,2025-06-01,23.3167,11.0,17.19,33.5,3.5,1.8633,1.0533
8100300,2025-07-01,26.7097,14.5645,20.6677,32.0,8.5,0.0645,2.7323
8100300,2025-08-01,26.7,11.525,19.13,34.5,3.0,0.895,2.025
8100300,2025-09-01,21.64,8.1,14.892,26.5,1.0,3.28,0.172
8100300,2025-10-01,14.9355,3.5968,9.2935,28.0,-2.5,8.7903,0.0839
8100300,2025-11-01,4.5333,-1.7333,1.4067,14.0,-9.5,16.5933,0.0
8100300,2025-12-01,-3.7,-12.5,-8.12,12.0,-24.5,26.12,0.0
8100467,1995-01-01,-4.5258,-10.5645,-7.5613,10.2,-25.6,25.5613,0.0
8100467,1995-02-01,-6.5607,-17.1321,-11.8714,5.0,-28.8,29.8714,0.0
8100467,1995-03-01,-0.1032,-8.6452,-4.3839,11.5,-24.0,22.3839,0.0
8100467,1995-04-01,4.7433,-3.7267,0.52,10.5,-13.1,17.48,0.0
8100467,1995-05-01,11.6645,2.4871,7.1097,20.5,-4.3,10.8903,0.0
8100467,1995-06-01,22.1267,11.2867,16.74,33.4,0.9,2.3167,1.0567
8100467,1995-07-01,25.1742,16.171,20.7,31.5,11.2,0.1419,2.8419
8100467,1995-08-01,24.3065,13.9613,19.1548,33.7,6.6,1.0516,2.2065
8100467,1995-09-01,18.01,8.02,13.03,27.4,0.7,5.11,0.14
8100467,1995-10-01,13.1161,6.029,9.5968,22.3,-1.9,8.4032,0.0
8100467,1995-11-01,4.2167,-1.8167,1.21,12.7,-11.8,16.79,0.0
8100467,1995-12-01,-2.5161,-8.6968,-5.6258,3.4,-19.6,23.6258,0.0
8100467,1996-01-01,-5.0581,-13.3097,-9.2129,8.3,-23.5,27.2129,0.0
8100467,1996-02-01,-4.8379,-11.5483,-8.2103,4.2,-23.0,26.2103,0.0
8100467,1996-03-01,-0.2258,-9.0097,-4.6355,8.1,-22.9,22.6355,0.0
8100467,1996-04-01,6.4733,-1.4367,2.5267,14.9,-7.2,15.4733,0.0
8100467,1996-05-01,12.4355,3.9742,8.229,21.3,-1.3,9.771,0.0
8100467,1996-06-01,22.4167,10.9767,16.73,29.5,4.3,2.0967,0.8267
8100467,1996-07-01,22.6806,14.2968,18.5129,29.8,8.2,0.5806,1.0935
8100467,1996-08-01,23.7871,14.3323,19.0871,32.9,7.0,0.6226,1.7097
8100467,1996-09-01,17.9467,10.15,14.0733,27.0,1.9,4.0433,0.1167
8100467,1996-10-01,10.9194,3.7645,7.3774,23.8,-3.6,10.6226,0.0
8100467,1996-11-01,3.74,-1.48,1.1267,16.9,-9.4,16.8733,0.0
8100467,1996-12-01,2.0129,-4.8774,-1.4323,11.5,-20.3,19.4323,0.0
8100467,1997-01-01,-4.5484,-13.5065,-9.0452,6.2,-27.4,27.0452,0.0
8100467,1997-02-01,-5.7179,-14.5643,-10.1679,2.5,-22.7,28.1679,0.0
8100467,1997-03-01,-2.1387,-10.4935,-6.3355,7.2,-21.9,24.3355,0.0
8100467,1997-04-01,4.4533,-2.62,0.92,9.9,-12.1,17.08,0.0
8100467,1997-05-01,12.1645,3.8194,8.0161,22.3,-1.5,9.9839,0.0
8100467,1997-06-01,19.0133,9.6,14.33,26.1,2.6,3.8533,0.1833
8100467,1997-07-01,23.5,14.0355,18.7903,27.8,7.8,0.5645,1.3548
8100467,1997-08-01,21.3548,13.2032,17.3032,28.9,4.8,1.3677,0.671
8100467,1997-09-01,17.15,10.14,13.6667,23.3,0.9,4.3633,0.03
8100467,1997-10-01,9.9226,2.8032,6.3935,18.0,-4.1,11.6065,0.0
8100467,1997-11-01,3.6733,-1.7233,0.9733,18.5,-9.2,17.0267,0.0
8100467,1997-12-01,-1.7226,-6.971,-4.3645,5.0,-18.5,22.3645,0.0
8100467,1998-01-01,-4.229,-10.9581,-7.6161,6.1,-19.5,25.6161,0.0
8100467,1998-02-01,-1.9214,-10.9036,-6.425,2.8,-26.3,24.425,0.0
8100467,1998-03-01,1.1742,-5.1871,-2.0194,11.9,-15.4,20.0194,0.0
8100467,1998-04-01,7.0933,-0.1633,3.4933,19.8,-5.3,14.5067,0.0
8100467,1998-05-01,16.3581,6.4581,11.4355,25.5,-1.2,6.5645,0.0
8100467,1998-06-01,18.7,10.6867,14.7167,28.0,1.5,3.66,0.3767
8100467,1998-07-01,23.7,14.7516,19.2516,31.6,8.5,0.7129,1.9645
8100467,1998-08-01,23.0613,14.4,18.7581,30.9,9.9,0.6419,1.4
8100467,1998-09-01,17.7333,11.3033,14.5433,22.2,7.4,3.5067,0.05
8100467,1998-10-01,10.5742,4.9,7.7645,19.3,-4.6,10.2355,0.0
8100467,1998-11-01,3.77,-1.5767,1.11,8.4,-8.6,16.89,0.0
8100467,1998-12-01,-0.7581,-7.2968,-4.0355,8.8,-18.5,22.0355,0.0
8100467,1999-01-01,-4.2129,-13.4871,-8.871,11.0,-24.0,26.871,0.0
8100467,1999-02-01,-2.175,-9.5821,-5.9036,5.6,-23.9,23.9036,0.0
8100467,1999-03-01,2.4387,-3.4387,-0.5129,12.2,-12.4,18.5129,0.0
8100467,1999-04-01,7.0267,0.0,3.5267,15.9,-5.6,14.4733,0.0
8100467,1999-05-01,19.0097,6.9323,13.0,29.0,-0.2,5.2774,0.2774
8100467,1999-06-01,23.5833,12.1267,17.8867,32.6,1.1,1.7833,1.67
8100467,1999-07-01,24.4548,15.5226,20.0161,32.2,9.4,0.5097,2.5258
8100467,1999-08-01,22.829,14.5,18.6903,29.5,9.4,0.6,1.2903
8100467,1999-09-01,21.44,13.19,17.3433,30.2,5.5,1.96,1.3033
8100467,1999-10-01,10.8258,3.9806,7.4258,18.6,-2.2,10.5742,0.0
8100467,1999-11-01,6.8,0.3267,3.58,16.2,-8.5,14.42,0.0
8100467,1999-12-01,0.171,-4.9355,-2.3839,13.7,-15.9,20.3839,0.0
8100467,2000-01-01,-3.7806,-11.3323,-7.5903,6.5,-20.9,25.5903,0.0
8100467,2000-02-01,-2.9379,-12.4414,-7.7103,10.9,-23.0,25.7103,0.0
8100467,2000-03-01,2.7484,-4.5,-0.8742,9.1,-15.7,18.8742,0.0
8100467,2000-04-01,6.02,-0.3367,2.8633,16.1,-3.5,15.1367,0.0
8100467,2000-05-01,12.9065,4.129,8.5452,24.5,-1.0,9.4548,0.0
8100467,2000-06-01,21.26,10.3833,15.85,29.0,1.3,3.0067,0.8567
8100467,2000-07-01,22.5548,14.0355,18.3194,27.5,8.8,0.5387,0.8581
8100467,2000-08-01,23.5839,14.4548,19.0452,27.3,10.2,0.2645,1.3097
8100467,2000-09-01,18.48,9.8333,14.1833,27.3,-1.1,4.0733,0.2567
8100467,2000-10-01,11.3871,4.3484,7.8968,20.8,-4.3,10.1032,0.0
8100467,2000-11-01,4.7133,1.6767,3.2167,10.5,-7.7,14.7833,0.0
8100467,2000-12-01,-1.7839,-8.0968,-4.9645,10.1,-14.9,22.9645,0.0
8100467,2001-01-01,-4.9516,-11.6677,-8.3387,-0.4,-18.9,26.3387,0.0
8100467,2001-02-01,-4.55,-12.4714,-8.5393,6.6,-24.2,26.5393,0.0
8100467,2001-03-01,0.7065,-7.5097,-3.4032,6.5,-24.3,21.4032,0.0
8100467,2001-04-01,5.5133,-1.6033,1.96,18.1,-8.8,16.04,0.0
8100467,2001-05-01,16.0161,5.5419,10.8032,28.3,-2.8,7.2065,0.0097
8100467,2001-06-01,21.39,12.0667,16.75,31.7,2.1,2.3933,1.1433
8100467,2001-07-01,23.5,14.7065,19.1258,31.4,7.8,0.5065,1.6323
8100467,2001-08-01,25.1258,15.4194,20.3,33.5,8.3,0.4323,2.7323
8100467,2001-09-01,20.27,11.53,15.93,33.4,1.9,3.0167,0.9467
8100467,2001-10-01,13.6065,5.6419,9.6516,23.7,-1.5,8.3484,0.0
8100467,2001-11-01,6.6467,0.4033,3.5333,18.8,-5.7,14.4667,0.0
8100467,2001-12-01,1.6613,-3.4613,-0.9194,8.7,-10.5,18.9194,0.0
8100467,2002-01-01,-3.8097,-9.5323,-6.7032,3.7,-16.7,24.7032,0.0
8100467,2002-02-01,-3.6643,-12.1357,-7.9179,6.7,-24.3,25.9179,0.0
8100467,2002-03-01,0.5033,-7.9258,-3.7677,10.6,-15.7,21.83,0.0
8100467,2002-04-01,5.9467,-0.3767,2.81,16.3,-5.4,15.19,0.0
8100467,2002-05-01,14.6645,4.5613,9.6355,27.3,-2.7,8.5355,0.171
8100467,2002-06-01,19.21,9.0433,14.1533,29.0,0.3,4.37,0.5233
8100467,2002-07-01,22.8032,14.8226,18.8323,32.3,7.3,0.5548,1.3871
8100467,2002-08-01,24.4516,15.0677,19.7839,34.9,6.6,0.729,2.5129
8100467,2002-09-01,19.1633,10.7233,14.9633,26.6,2.7,3.37,0.3333
8100467,2002-10-01,10.4387,4.0516,7.2742,25.7,-1.6,10.7935,0.0677
8100467,2002-11-01,3.2333,-1.8967,0.6667,20.2,-7.3,17.3333,0.0
8100467,2002-12-01,-1.4742,-6.9935,-4.2516,4.9,-19.3,22.2516,0.0
8100467,2003-01-01,-7.071,-13.6548,-10.3903,-0.1,-24.4,28.3903,0.0
8100467,2003-02-01,-7.275,-14.6036,-10.9607,1.6,-23.6,28.9607,0.0
8100467,2003-03-01,-0.3387,-9.4065,-4.8903,9.7,-21.4,22.8903,0.0
8100467,2003-04-01,4.86,-4.1367,0.3733,13.9,-16.4,17.6267,0.0
8100467,2003-05-01,12.6129,3.6613,8.1645,26.2,-3.3,9.8355,0.0
8100467,2003-06-01,21.55,10.8067,16.21,33.4,4.2,3.0967,1.3067
8100467,2003-07-01,23.8839,15.8387,19.8871,28.5,12.6,0.0968,1.9839
8100467,2003-08-01,22.6581,13.9871,18.3452,30.3,7.5,0.8742,1.2194
8100467,2003-09-01,21.3267,12.5633,16.9667,28.7,7.2,1.76,0.7267
8100467,2003-10-01,12.5548,4.6968,8.6516,24.5,-3.0,9.3484,0.0
8100467,2003-11-01,6.04,-0.1,2.9867,13.9,-6.2,15.0133,0.0
8100467,2003-12-01,-0.029,-5.2968,-2.671,9.3,-12.6,20.671,0.0
8100467,2004-01-01,-8.1645,-14.5032,-11.3613,1.9,-27.5,29.3613,0.0
8100467,2004-02-01,-3.5241,-11.0862,-7.3207,4.3,-23.7,25.3207,0.0
8100467,2004-03-01,0.4,-8.2968,-3.9645,10.5,-17.3,21.9645,0.0
8100467,2004-04-01,6.65,-0.5467,3.0767,20.5,-4.8,14.9233,0.0
8100467,2004-05-01,14.4968,5.2065,9.871,25.2,-2.3,8.129,0.0
8100467,2004-06-01,18.6433,9.1333,13.9133,25.5,1.8,4.1567,0.07
8100467,2004-07-01,23.8645,14.729,19.3258,30.6,9.7,0.4903,1.8161
8100467,2004-08-01,23.4581,15.1806,19.3387,30.7,6.1,0.5032,1.8419
8100467,2004-09-01,18.39,10.2767,14.3567,25.5,3.5,3.8133,0.17
8100467,2004-10-01,12.5355,5.4774,9.0258,21.9,-3.4,8.9742,0.0
8100467,2004-11-01,4.5333,-1.2333,1.6667,11.7,-9.1,16.3333,0.0
8100467,2004-12-01,-1.3871,-9.1774,-5.3,7.9,-16.8,23.3,0.0
8100467,2005-01-01,-6.6677,-13.7516,-10.229,12.4,-21.5,28.229,0.0
8100467,2005-02-01,-2.975,-11.4607,-7.2321,4.7,-20.7,25.2321,0.0
8100467,2005-03-01,0.6258,-7.2484,-3.3226,7.9,-16.6,21.3226,0.0
8100467,2005-04-01,6.89,0.0933,3.5167,17.4,-3.7,14.4833,0.0
8100467,2005-05-01,11.1806,3.9484,7.5839,20.3,-1.0,10.4161,0.0
8100467,2005-06-01,21.47,11.29,16.3967,33.8,2.5,2.8867,1.2833
8100467,2005-07-01,24.4774,14.8419,19.6806,31.4,7.4,0.3226,2.0032
8100467,2005-08-01,24.1548,15.3548,19.7742,34.1,7.3,0.3742,2.1484
8100467,2005-09-01,19.6367,11.9933,15.8467,29.0,5.5,2.79,0.6367
8100467,2005-10-01,12.4032,6.5742,9.5194,23.1,-0.5,8.4903,0.0097
8100467,2005-11-01,6.8167,0.1733,3.5133,16.3,-11.6,14.4867,0.0
8100467,2005-12-01,-1.1613,-5.829,-3.5161,7.4,-14.2,21.5161,0.0
8100467,2006-01-01,-1.4452,-7.6613,-4.5774,9.2,-15.3,22.5774,0.0
8100467,2006-02-01,-4.5464,-10.8821,-7.7357,7.0,-19.7,25.7357,0.0
8100467,2006-03-01,1.9645,-4.3548,-1.1871,10.1,-21.7,19.1871,0.0
8100467,2006-04-01,9.1767,0.48,4.8533,20.9,-4.5,13.1467,0.0
8100467,2006-05-01,16.0355,5.7645,10.929,26.2,-0.9,7.071,0.0
8100467,2006-06-01,22.5067,13.1933,17.8767,30.6,7.9,1.89,1.7667
8100467,2006-07-01,24.5581,15.8226,20.2129,31.2,9.4,0.2645,2.4774
8100467,2006-08-01,20.8387,12.6968,16.7935,26.1,5.7,1.7355,0.529
8100467,2006-09-01,18.3367,9.31,13.8467,25.1,1.7,4.2167,0.0633
8100467,2006-10-01,11.2548,4.9226,8.1129,22.0,-4.5,9.8871,0.0
8100467,2006-11-01,6.6167,0.32,3.4933,15.8,-10.2,14.5067,0.0
8100467,2006-12-01,-0.2968,-5.8258,-3.071,5.7,-14.5,21.071,0.0
8100467,2007-01-01,-4.7387,-11.3806,-8.0871,5.9,-20.6,26.0871,0.0
8100467,2007-02-01,-6.2393,-14.0714,-10.1821,1.2,-22.7,28.1821,0.0
8100467,2007-03-01,0.0226,-7.7903,-3.9,7.2,-21.0,21.9,0.0
8100467,2007-04-01,4.7467,-1.9433,1.4,23.8,-9.9,16.6,0.0
8100467,2007-05-01,13.3613,3.9097,8.6613,26.3,-3.7,9.3387,0.0
8100467,2007-06-01,18.7367,9.19,13.99,27.0,-0.5,4.1567,0.1467
8100467,2007-07-01,23.1419,14.5613,18.8839,31.5,7.9,0.8645,1.7484
8100467,2007-08-01,21.8097,12.2032,17.0258,27.0,5.6,1.529,0.5548
8100467,2007-09-01,18.2333,8.8867,13.58,30.6,2.9,4.6733,0.2533
8100467,2007-10-01,13.4097,4.5129,8.9871,21.5,-4.0,9.0129,0.0
8100467,2007-11-01,4.3167,-3.15,0.59,14.7,-11.8,17.41,0.0
8100467,2007-12-01,-3.8097,-10.9258,-7.3903,4.7,-19.3,25.3903,0.0
8100467,2008-01-01,-4.2968,-12.2968,-8.3065,7.0,-24.9,26.3065,0.0
8100467,2008-02-01,-4.1966,-14.2793,-9.2621,6.3,-26.3,27.2621,0.0
8100467,2008-03-01,-1.5258,-14.2548,-7.9194,4.1,-24.9,25.9194,0.0
8100467,2008-04-01,5.79,-2.9333,1.4433,15.0,-9.7,16.5567,0.0
8100467,2008-05-01,12.8032,3.2774,8.0645,24.6,-1.9,9.9452,0.0097
8100467,2008-06-01,17.4633,9.65,13.5833,25.3,2.5,4.5733,0.1567
8100467,2008-07-01,24.2226,15.0129,19.6484,29.2,11.3,0.0839,1.7323
8100467,2008-08-01,21.3097,13.1258,17.2387,29.6,7.5,1.3,0.5387
8100467,2008-09-01,17.83,9.3233,13.6067,25.3,0.6,4.52,0.1267
8100467,2008-10-01,11.1548,3.1387,7.171,17.1,-4.2,10.829,0.0
8100467,2008-11-01,4.4933,-1.65,1.43,15.3,-16.1,16.57,0.0
8100467,2008-12-01,-1.3387,-9.3903,-5.3806,9.9,-17.3,23.3806,0.0
8100467,2009-01-01,-8.6516,-17.0548,-12.8806,0.4,-27.8,30.8806,0.0
8100467,2009-02-01,-2.5536,-11.2286,-6.9179,7.3,-19.4,24.9179,0.0
8100467,2009-03-01,-0.2065,-10.4419,-5.3581,9.9,-19.9,23.3581,0.0
8100467,2009-04-01,7.1967,-0.87,3.18,21.4,-5.9,14.82,0.0
8100467,2009-05-01,13.6806,3.5806,8.6516,21.6,-1.9,9.3484,0.0
8100467,2009-06-01,18.4933,9.6933,14.12,28.9,2.7,4.1133,0.2333
8100467,2009-07-01,21.4258,12.3258,16.9032,28.6,3.4,1.8742,0.7774
8100467,2009-08-01,23.7194,14.5581,19.1613,30.7,7.5,0.8032,1.9645
8100467,2009-09-01,19.0633,8.1767,13.65,25.9,-0.7,4.4833,0.1333
8100467,2009-10-01,9.1097,2.1355,5.6548,18.2,-4.0,12.3452,0.0
8100467,2009-11-01,7.0767,-0.0333,3.54,14.0,-5.0,14.46,0.0
8100467,2009-12-01,-1.5323,-6.0645,-3.8226,2.9,-15.3,21.8226,0.0
8100467,2010-01-01,-2.0,-7.3645,-4.7065,4.0,-14.6,22.7065,0.0
8100467,2010-02-01,-1.0786,-6.2143,-3.6643,4.2,-20.4,21.6643,0.0
8100467,2010-03-01,3.1,-5.0258,-0.9677,13.0,-13.6,18.9677,0.0
8100467,2010-04-01,9.1233,0.95,5.07,17.1,-5.0,12.93,0.0
8100467,2010-05-01,12.7105,4.265,8.36,18.9,-1.2,9.5421,0.0
8100467,2010-06-01,19.3533,9.16,14.28,25.9,3.7,3.87,0.15
8100467,2010-07-01,24.5613,15.4581,20.0419,30.3,8.7,0.3903,2.4323
8100467,2010-08-01,24.0871,12.2194,18.1806,28.9,7.4,0.8613,1.0419
8100467,2010-09-01,18.0433,9.1633,13.63,30.2,0.8,4.7967,0.4267
8100467,2010-10-01,11.6633,4.3355,7.9161,27.2,-1.4,10.0367,0.0667
8100467,2010-11-01,5.4897,-0.8567,2.1767,16.3,-9.0,15.631,0.0
8100467,2010-12-01,2.2032,-2.7484,-0.2742,9.9,-10.7,18.2742,0.0
8100467,2011-01-01,-3.9323,-11.171,-7.5871,3.7,-19.5,25.5871,0.0
8100467,2011-02-01,-4.5464,-13.1214,-8.8536,2.2,-25.8,26.8536,0.0
8100467,2011-03-01,0.3839,-7.3871,-3.5129,8.5,-15.9,21.5129,0.0
8100467,2011-04-01,5.8833,-1.9133,1.9933,18.4,-9.8,16.0067,0.0
8100467,2011-05-01,12.18,3.7548,7.8323,23.0,-2.6,9.9833,0.0
8100467,2011-06-01,17.41,8.8167,13.14,25.2,5.4,4.86,0.0
8100467,2011-07-01,22.7613,13.1387,17.971,29.5,9.3,0.9,0.871
8100467,2011-08-01,22.0613,13.4065,17.7613,27.9,9.0,0.8258,0.5871
8100467,2011-09-01,19.4467,8.8367,14.17,23.8,2.3,3.8733,0.0433
8100467,2011-10-01,12.5419,5.7419,9.1645,26.4,-2.5,8.9194,0.0839
8100467,2011-11-01,7.37,0.1067,3.75,13.8,-5.6,14.25,0.0
8100467,2011-12-01,0.3484,-7.0484,-3.3677,8.8,-16.6,21.3677,0.0
8100467,2012-01-01,-3.4194,-11.4032,-7.4419,5.8,-19.5,25.4419,0.0
8100467,2012-02-01,-4.0966,-12.6448,-8.3828,2.8,-21.2,26.3828,0.0
8100467,2012-03-01,3.0097,-7.9097,-2.4581,20.2,-19.8,20.4581,0.0
8100467,2012-04-01,8.2967,-1.0367,3.6533,23.9,-8.1,14.3467,0.0
8100467,2012-05-01,15.81,3.629,9.4645,31.3,-3.0,8.2733,0.0933
8100467,2012-06-01,19.3233,9.66,14.51,27.9,3.6,3.76,0.27
8100467,2012-07-01,24.0742,13.5968,18.8581,29.8,9.8,0.2645,1.1226
8100467,2012-08-01,24.2903,15.3903,19.8581,30.9,10.7,0.1452,2.0032
8100467,2012-09-01,18.96,9.8367,14.4267,25.0,4.7,3.6167,0.0433
8100467,2012-10-01,11.9806,4.471,8.2484,17.9,-1.5,9.7516,0.0
8100467,2012-11-01,5.1931,-1.07,1.9367,16.7,-9.9,15.9,0.0
8100467,2012-12-01,0.0968,-5.6032,-2.7742,9.0,-11.3,20.7742,0.0
8100467,2013-01-01,-5.1355,-12.8097,-8.9903,10.9,-23.0,26.9903,0.0
8100467,2013-02-01,-3.9679,-12.45,-8.2393,0.7,-21.0,26.2393,0.0
8100467,2013-03-01,1.0419,-4.8581,-1.9194,10.0,-14.6,19.9194,0.0
8100467,2013-04-01,6.2,-1.95,2.02,15.4,-9.7,15.9034,0.0
8100467,2013-05-01,15.1,3.8194,9.4806,28.4,-3.3,8.5194,0.0
8100467,2013-06-01,18.9333,9.0733,14.02,30.1,2.2,4.2733,0.2933
8100467,2013-07-01,24.5548,13.7548,19.1839,33.9,7.2,0.7935,1.9774
8100467,2013-08-01,22.3645,13.41,18.0645,28.9,8.0,0.92,0.8267
8100467,2013-09-01,17.7767,9.9233,13.8733,24.2,5.2,4.1433,0.0167
8100467,2013-10-01,12.1903,3.1645,7.7032,19.5,-4.1,10.2968,0.0
8100467,2013-11-01,4.76,-2.39,1.1933,17.8,-9.7,16.8067,0.0
8100467,2013-12-01,-4.9067,-11.3387,-8.1968,3.8,-21.4,26.19,0.0
8100467,2014-01-01,-5.0516,-14.0613,-9.5871,8.4,-25.8,27.5871,0.0
8100467,2014-02-01,-5.775,-13.6786,-9.75,6.1,-23.5,27.75,0.0
8100467,2014-03-01,-3.8067,-13.21,-8.5367,1.9,-25.3,26.5367,0.0
8100467,2014-04-01,5.0933,-3.26,0.93,16.1,-8.9,17.07,0.0
8100467,2014-05-01,12.271,2.7774,7.5484,27.6,-3.1,10.5194,0.0677
8100467,2014-06-01,20.3414,9.5207,14.9867,32.0,1.9,3.525,0.4536
8100467,2014-07-01,26.1419,15.9935,21.0968,32.8,12.3,0.1032,3.2
8100467,2014-08-01,22.2839,13.4516,17.8871,28.8,8.6,1.0194,0.9065
8100467,2014-09-01,18.53,9.2,13.8867,26.9,3.0,4.42,0.3067
8100467,2014-10-01,12.2032,4.7871,8.5258,19.3,-0.1,9.4742,0.0
8100467,2014-11-01,3.4103,-2.9633,0.1633,14.3,-11.7,17.8276,0.0
8100467,2014-12-01,-0.5345,-7.2387,-4.429,9.8,-19.8,21.5621,0.0
8100467,2015-01-01,-6.6645,-15.9774,-11.3516,3.8,-24.3,29.3516,0.0
8100467,2015-02-01,-10.3321,-21.1071,-15.7321,-2.8,-30.8,33.7321,0.0
8100467,2015-03-01,-1.172,-11.0538,-6.4444,7.1,-20.2,24.0,0.0
8100467,2015-04-01,2.432,-4.844,-1.2231,13.7,-18.6,19.1875,0.0
8100467,2015-05-01,15.7194,4.1097,9.9452,29.5,-4.2,8.1065,0.0516
8100467,2015-06-01,18.3,9.1533,13.76,25.9,3.6,4.2833,0.0433
8100467,2015-07-01,21.9613,12.3645,17.1871,27.0,6.7,1.4032,0.5903
8100467,2015-08-01,24.8645,15.4677,20.1871,31.8,10.4,0.0935,2.2806
8100467,2015-09-01,20.42,10.8033,15.6367,30.6,3.1,2.7267,0.3633
8100467,2015-10-01,10.72,3.1129,6.9161,18.4,-1.6,11.1733,0.0
8100467,2015-11-01,6.1,-0.1433,2.5067,14.6,-9.5,14.8148,0.0
8100467,2015-12-01,1.3194,-3.3097,-1.0065,8.5,-11.1,19.0065,0.0
8100467,2016-01-01,-2.8419,-9.9161,-6.4,5.2,-17.8,24.4,0.0
8100467,2016-02-01,-1.8586,-11.0345,-6.4586,10.1,-25.8,24.4586,0.0
8100467,2016-03-01,-0.9903,-9.7935,-5.4161,9.6,-19.6,23.4161,0.0
8100467,2016-04-01,6.5586,-3.4067,1.2767,19.4,-12.0,16.2655,0.0
8100467,2016-05-01,14.4387,3.3935,8.9452,26.6,-3.8,9.0645,0.0097
8100467,2016-06-01,19.1931,9.9067,14.5033,31.7,1.2,4.4345,0.9276
8100467,2016-07-01,22.7645,12.829,17.8226,32.0,6.0,1.6194,1.4419
8100467,2016-08-01,23.6419,13.6516,18.6742,31.1,8.7,0.571,1.2452
8100467,2016-09-01,18.6967,10.29,14.51,29.3,4.6,3.8467,0.3567
8100467,2016-10-01,12.89,5.2323,9.0355,23.4,-1.6,8.99,0.0
8100467,2016-11-01,5.9833,1.32,3.6633,10.2,-2.0,14.3367,0.0
8100467,2016-12-01,-1.4548,-8.3258,-4.9065,3.3,-21.6,22.9065,0.0
8100467,2017-01-01,-2.871,-10.1065,-6.5097,6.4,-19.4,24.5097,0.0
8100467,2017-02-01,-3.6571,-11.7071,-7.7036,7.2,-25.4,25.7036,0.0
8100467,2017-03-01,-1.6258,-10.2387,-5.9613,6.1,-19.3,23.9613,0.0
8100467,2017-04-01,5.331,-1.69,1.6267,14.4,-9.3,16.0828,0.0
8100467,2017-05-01,13.1903,4.3484,8.7903,20.7,0.9,9.2097,0.0
8100467,2017-06-01,20.9414,9.9,15.3867,29.5,1.1,3.0107,0.5179
8100467,2017-07-01,24.4548,13.3194,18.9097,29.1,8.5,0.4323,1.3419
8100467,2017-08-01,23.3032,12.2097,17.7839,27.9,8.1,1.071,0.8548
8100467,2017-09-01,19.0633,9.3433,14.23,26.8,3.5,3.89,0.12
8100467,2017-10-01,15.52,5.1667,10.36,22.9,-2.2,7.64,0.0
8100467,2017-11-01,4.8967,-3.45,0.72,17.4,-7.4,17.28,0.0
8100467,2017-12-01,-3.4129,-9.8065,-6.629,7.1,-17.9,24.629,0.0
8100467,2018-01-01,-4.7733,-12.5742,-8.6452,12.8,-21.3,26.8567,0.0
8100467,2018-02-01,-2.4714,-13.4821,-7.9964,4.5,-22.9,25.9964,0.0
8100467,2018-03-01,-0.6452,-5.4194,-3.0677,5.9,-16.9,21.0677,0.0
8100467,2018-04-01,4.8033,-3.8933,0.4467,18.0,-14.2,17.5533,0.0
8100467,2018-05-01,14.77,2.6387,8.5806,25.0,-1.1,9.3433,0.0
8100467,2018-06-01,18.8433,6.9667,12.9,30.0,-1.6,5.41,0.31
8100467,2018-07-01,26.1516,15.1903,20.6581,31.6,6.9,0.5065,3.1645
8100467,2018-08-01,24.6516,14.2968,19.4774,29.5,7.8,0.6065,2.0839
8100467,2018-09-01,18.6267,8.2667,13.4433,28.5,-2.5,4.84,0.2833
8100467,2018-10-01,8.7633,2.4867,5.63,17.4,-4.3,12.37,0.0
8100467,2018-11-01,2.1067,-3.2567,-0.5733,13.9,-12.6,18.5733,0.0
8100467,2018-12-01,-3.17,-8.97,-6.0667,8.2,-14.9,24.0667,0.0
8100467,2019-01-01,-4.9857,-15.0286,-10.0036,5.8,-23.9,28.0036,0.0
8100467,2019-02-01,-6.8714,-15.3286,-11.1,2.1,-23.9,29.1,0.0
8100467,2019-03-01,-0.4194,-9.7742,-5.0903,9.0,-21.5,23.0903,0.0
8100467,2019-04-01,4.1733,-2.52,0.83,12.1,-8.1,17.17,0.0
8100467,2019-05-01,11.6871,2.0645,6.8774,20.7,-2.0,11.1226,0.0
8100467,2019-06-01,19.2862,8.4103,13.8414,25.0,0.4,4.1655,0.0069
8100467,2019-07-01,24.5484,13.7871,19.1677,31.7,7.7,0.6677,1.8355
8100467,2019-08-01,23.4581,14.1323,18.7903,30.3,6.1,0.5065,1.2968
8100467,2019-09-01,16.9567,8.0167,12.4867,26.0,3.2,5.5133,0.0
8100467,2019-10-01,12.1806,4.4129,8.2935,18.0,-0.9,9.7065,0.0
8100467,2019-11-01,3.21,-2.52,0.3367,18.7,-10.7,17.6633,0.0
8100467,2019-12-01,-1.4724,-7.5241,-4.4966,9.1,-14.8,22.4966,0.0
8100467,2020-01-01,-4.0484,-11.3677,-7.7065,2.3,-19.3,25.7065,0.0
