Climate ID,Date,Monthly_Max_Gust_kmh,Monthly_Mean_Gust_Direction_10sdeg
8100989,2023-01-01,52.0,17.67
8100989,2023-02-01,71.0,21.19
8100989,2023-03-01,61.0,18.19
8100989,2023-04-01,61.0,20.64
8100989,2023-05-01,68.0,18.89
8100989,2023-06-01,51.0,9.41
8100989,2023-07-01,55.0,20.4
8100989,2023-08-01,42.0,22.15
8100989,2023-09-01,86.0,20.43
8100989,2023-10-01,77.0,17.07
8100989,2023-11-01,50.0,23.72
8100989,2023-12-01,81.0,23.63
8100989,2024-01-01,73.0,21.84
8100989,2024-02-01,65.0,23.37
8100989,2024-03-01,62.0,18.67
8100989,2024-04-01,61.0,18.43
8100989,2024-05-01,65.0,13.73
8100989,2024-06-01,55.0,19.55
8100989,2024-07-01,47.0,20.1
8100989,2024-08-01,55.0,20.68
8100989,2024-09-01,52.0,16.47
8100989,2024-10-01,56.0,23.0
8100989,2024-11-01,59.0,17.95
8100989,2024-12-01,72.0,21.65
8100989,2025-01-01,59.0,25.8
8100989,2025-02-01,69.0,24.57
8100989,2025-03-01,65.0,23.05
8100989,2025-04-01,74.0,19.56
8100989,2025-05-01,59.0,16.64
8100989,2025-06-01,55.0,23.75
8100989,2025-07-01,54.0,21.95
8100989,2025-08-01,59.0,20.39
8100989,2025-09-01,51.0,23.18
8100989,2025-10-01,73.0,15.82
8100989,2025-11-01,63.0,23.09
8100989,2025-12-01,76.0,24.85
8101201,2013-05-01,52.0,20.67
8101201,2013-06-01,50.0,22.1
8101201,2013-07-01,46.0,24.27
8101201,2013-08-01,54.0,21.67
8101201,2013-09-01,50.0,23.75
8101201,2013-10-01,50.0,26.6
8101201,2013-11-01,61.0,25.89
8101201,2013-12-01,50.0,25.22
8101201,2014-01-01,65.0,24.89
8101201,2014-02-01,59.0,20.21
8101201,2014-03-01,59.0,22.58
8101201,2014-04-01,59.0,16.94
8101201,2014-05-01,43.0,17.0
8101201,2014-06-01,41.0,21.0
8101201,2014-07-01,69.0,21.72
8101201,2014-08-01,48.0,13.38
8101201,2014-09-01,52.0,25.69
8101201,2014-10-01,46.0,19.56
8101201,2014-11-01,54.0,18.75
8101201,2014-12-01,70.0,21.79
8101201,2015-01-01,65.0,21.19
8101201,2015-02-01,56.0,21.67
8101201,2015-03-01,70.0,24.68
8101201,2015-04-01,57.0,17.5
8101201,2015-05-01,57.0,25.35
8101201,2015-06-01,46.0,24.62
8101201,2015-07-01,43.0,24.62
8101201,2015-08-01,48.0,23.64
8101201,2015-09-01,50.0,22.15
8101201,2015-10-01,57.0,25.88
8101201,2015-11-01,57.0,24.0
8101201,2015-12-01,56.0,23.2
8101201,2016-01-01,57.0,24.4
8101201,2016-02-01,54.0,21.21
8101201,2016-03-01,57.0,26.57
8101201,2016-04-01,59.0,21.83
8101201,2016-05-01,57.0,19.94
8101201,2016-06-01,46.0,21.6
8101201,2016-07-01,63.0,23.47
8101201,2016-08-01,46.0,24.87
8101201,2016-09-01,46.0,26.23
8101201,2016-10-01,52.0,20.38
8101201,2016-11-01,46.0,21.17
8101201,2016-12-01,67.0,23.29
8101201,2017-01-01,63.0,20.2
8101201,2017-02-01,59.0,20.5
8101201,2017-03-01,59.0,22.58
8101201,2017-04-01,56.0,19.0
8101201,2017-05-01,50.0,15.2
8101201,2017-06-01,67.0,23.35
8101201,2017-07-01,50.0,23.83
8101201,2017-08-01,59.0,24.3
8101201,2017-09-01,44.0,17.17
8101201,2017-10-01,59.0,21.27
8101201,2017-11-01,57.0,25.0
8101201,2017-12-01,67.0,24.0
8101201,2018-01-01,65.0,22.16
8101201,2018-02-01,48.0,25.17
8101201,2018-03-01,69.0,11.95
8101201,2018-04-01,69.0,23.55
8101201,2018-05-01,72.0,23.08
8101201,2018-06-01,55.0,20.65
8101201,2018-07-01,50.0,24.64
8101201,2018-08-01,47.0,25.57
8101201,2018-09-01,53.0,21.82
8101201,2018-10-01,73.0,20.29
8101201,2018-11-01,78.0,20.44
8101201,2018-12-01,50.0,28.67
8101201,2019-01-01,49.0,22.94
8101201,2019-02-01,78.0,25.33
8101201,2019-03-01,61.0,22.83
8101201,2019-04-01,68.0,20.19
8101201,2019-05-01,46.0,19.14
8101201,2019-06-01,50.0,23.59
8101201,2019-07-01,60.0,25.23
8101201,2019-08-01,42.0,25.15
8101201,2019-09-01,56.0,21.91
8101201,2019-10-01,62.0,20.73
8101201,2019-11-01,63.0,23.59
8101201,2019-12-01,68.0,22.94
8101201,2020-01-01,49.0,24.91
8101201,2020-02-01,58.0,23.8
8101201,2020-03-01,61.0,23.05
8101201,2020-04-01,62.0,17.72
8101201,2020-05-01,57.0,19.7
8101201,2020-07-01,49.0,16.29
8101201,2020-08-01,53.0,23.63
8101201,2020-09-01,61.0,23.8
8101201,2020-10-01,51.0,26.0
8101201,2020-11-01,59.0,25.07
8101201,2020-12-01,64.0,21.93
8101201,2021-01-01,46.0,22.23
8101201,2021-02-01,58.0,22.38
8101201,2021-03-01,66.0,26.68
8101201,2021-04-01,50.0,12.42
8101201,2021-05-01,51.0,23.68
8101201,2021-06-01,48.0,25.16
8101201,2021-07-01,40.0,16.58
8101201,2021-08-01,52.0,23.29
8101201,2021-09-01,46.0,19.07
8101201,2021-10-01,50.0,12.86
8101201,2021-11-01,53.0,23.8
8101201,2021-12-01,64.0,26.62
8101201,2022-01-01,54.0,19.2
8101201,2022-02-01,57.0,21.89
8101201,2022-03-01,69.0,24.53
8101201,2022-04-01,55.0,17.71
8101201,2022-05-01,45.0,21.93
8101201,2022-06-01,50.0,20.0
8101201,2022-07-01,47.0,26.21
8101201,2022-08-01,46.0,20.17
8101201,2022-09-01,58.0,28.56
8101201,2022-10-01,46.0,21.15
8101201,2022-11-01,64.0,23.81
8101201,2022-12-01,57.0,16.59
8101201,2023-01-01,47.0,15.93
8101201,2023-02-01,71.0,23.0
8101201,2023-03-01,57.0,20.38
8101201,2023-04-01,63.0,22.41
8101201,2023-05-01,76.0,17.2
8101201,2023-06-01,48.0,11.83
8101201,2023-07-01,43.0,24.67
8101201,2023-08-01,37.0,27.5
8101201,2023-09-01,67.0,14.67
8101201,2023-10-01,50.0,17.0
8101201,2023-11-01,43.0,24.87
8101201,2023-12-01,62.0,24.17
8101201,2024-01-01,53.0,23.82
8101201,2024-02-01,62.0,20.56
8101201,2024-03-01,58.0,18.5
8101201,2024-04-01,58.0,19.8
8101201,2024-05-01,43.0,15.56
8101201,2024-06-01,44.0,23.08
8101201,2024-07-01,42.0,24.08
8101201,2024-08-01,41.0,21.3
8101201,2024-09-01,42.0,20.5
8101201,2024-10-01,56.0,22.88
8101201,2024-11-01,54.0,18.71
8101201,2024-12-01,62.0,21.64
8101201,2025-01-01,56.0,25.86
8101201,2025-02-01,69.0,24.95
8101201,2025-03-01,66.0,25.37
8101201,2025-04-01,63.0,21.12
8101201,2025-05-01,50.0,20.07
8101201,2025-06-01,46.0,23.74
8101201,2025-07-01,47.0,24.07
8101201,2025-08-01,53.0,20.0
8101201,2025-09-01,50.0,25.07
8101201,2025-10-01,40.0,21.36
8101201,2025-11-01,56.0,27.0
8101201,2025-12-01,70.0,24.93
8101303,2007-08-01,44.0,30.0
8101303,2007-09-01,46.0,25.5
8101303,2007-10-01,56.0,26.19
8101303,2007-11-01,52.0,24.65
8101303,2007-12-01,54.0,24.77
8101303,2008-01-01,59.0,28.6
8101303,2008-02-01,43.0,26.55
8101303,2008-03-01,54.0,26.3
8101303,2008-04-01,65.0,22.38
8101303,2008-05-01,54.0,23.44
8101303,2008-06-01,56.0,26.22
8101303,2008-07-01,50.0,25.22
8101303,2008-08-01,41.0,26.9
8101303,2008-09-01,44.0,29.73
8101303,2008-10-01,52.0,22.69
8101303,2008-11-01,52.0,25.0
8101303,2008-12-01,65.0,26.67
8101303,2009-01-01,52.0,30.73
8101303,2009-02-01,56.0,29.77
8101303,2009-03-01,54.0,28.29
8101303,2009-04-01,50.0,21.86
8101303,2009-05-01,69.0,25.74
8101303,2009-06-01,44.0,19.93
8101303,2009-07-01,39.0,24.33
8101303,2009-08-01,52.0,27.15
8101303,2009-09-01,46.0,28.0
8101303,2009-10-01,76.0,29.6
8101303,2009-11-01,44.0,31.6
8101303,2009-12-01,56.0,27.2
8101303,2010-01-01,56.0,26.31
8101303,2010-02-01,56.0,25.31
8101303,2010-03-01,46.0,28.61
8101303,2010-04-01,52.0,28.53
8101303,2010-05-01,59.0,27.09
8101303,2010-06-01,54.0,27.62
8101303,2010-07-01,46.0,28.46
8101303,2010-08-01,43.0,27.5
8101303,2010-09-01,41.0,28.71
8101303,2010-10-01,52.0,25.06
8101303,2010-11-01,54.0,26.36
8101303,2010-12-01,54.0,24.0
8101303,2011-01-01,52.0,26.58
8101303,2011-02-01,56.0,29.93
8101303,2011-03-01,54.0,26.94
8101303,2011-04-01,57.0,21.64
8101303,2011-05-01,46.0,22.55
8101303,2011-06-01,44.0,25.79
8101303,2011-07-01,67.0,28.73
8101303,2011-08-01,50.0,23.11
8101303,2011-09-01,44.0,28.71
8101303,2011-10-01,54.0,24.08
8101303,2011-11-01,46.0,29.77
8101303,2011-12-01,52.0,26.27
8101303,2012-01-01,52.0,27.8
8101303,2012-02-01,54.0,30.0
8101303,2012-03-01,50.0,29.45
8101303,2012-04-01,56.0,28.55
8101303,2012-05-01,56.0,26.11
8101303,2012-06-01,52.0,20.64
8101303,2012-07-01,43.0,31.11
8101303,2012-08-01,48.0,20.29
8101303,2012-09-01,46.0,20.92
8101303,2012-10-01,50.0,22.43
8101303,2012-11-01,50.0,28.2
8101303,2012-12-01,50.0,26.4
8101303,2013-01-01,65.0,28.0
8101303,2013-02-01,59.0,26.77
8101303,2013-03-01,48.0,25.23
8101303,2013-04-01,50.0,24.88
8101303,2013-05-01,67.0,25.31
8101303,2013-06-01,52.0,24.64
8101303,2013-07-01,54.0,27.0
8101303,2013-08-01,46.0,25.08
8101303,2013-09-01,44.0,27.43
8101303,2013-10-01,48.0,23.4
8101303,2013-11-01,61.0,26.06
8101303,2013-12-01,41.0,30.0
8101303,2014-01-01,52.0,24.6
8101303,2014-02-01,48.0,25.15
8101303,2014-03-01,54.0,27.65
8101303,2014-04-01,67.0,20.67
8101303,2014-05-01,50.0,23.42
8101303,2014-06-01,52.0,27.43
8101303,2014-07-01,43.0,26.25
8101303,2014-08-01,44.0,26.6
8101303,2014-09-01,48.0,27.0
8101303,2014-10-01,50.0,23.38
8101303,2014-11-01,70.0,26.43
8101303,2014-12-01,59.0,30.18
8101303,2015-01-01,52.0,29.62
8101303,2015-02-01,61.0,30.62
8101303,2015-03-01,59.0,26.44
8101303,2015-04-01,61.0,24.17
8101303,2015-05-01,54.0,26.91
8101303,2015-06-01,44.0,26.53
8101303,2015-07-01,44.0,27.33
8101303,2015-08-01,46.0,22.44
8101303,2015-09-01,44.0,28.2
8101303,2015-10-01,63.0,27.35
8101303,2015-11-01,48.0,26.46
8101303,2015-12-01,46.0,27.0
8101303,2016-01-01,61.0,27.58
8101303,2016-02-01,57.0,27.13
8101303,2016-03-01,61.0,28.36
8101303,2016-04-01,54.0,27.04
8101303,2016-05-01,50.0,26.56
8101303,2016-06-01,44.0,23.8
8101303,2016-07-01,43.0,28.9
8101303,2016-08-01,46.0,26.54
8101303,2016-09-01,69.0,30.0
8101303,2016-10-01,46.0,26.25
8101303,2016-11-01,46.0,25.6
8101303,2016-12-01,43.0,27.5
8101303,2017-01-01,59.0,24.0
8101303,2017-02-01,56.0,29.09
8101303,2017-03-01,56.0,27.67
8101303,2017-04-01,52.0,25.92
8101303,2017-05-01,50.0,18.43
8101303,2017-06-01,50.0,26.15
8101303,2017-07-01,48.0,26.58
8101303,2017-08-01,52.0,26.31
8101303,2017-09-01,41.0,28.29
8101303,2017-10-01,56.0,23.71
8101303,2017-11-01,52.0,26.53
8101303,2017-12-01,46.0,27.33
8101303,2018-01-01,50.0,30.29
8101303,2018-02-01,59.0,24.56
8101303,2018-03-01,56.0,21.15
8101303,2018-04-01,54.0,26.79
8101303,2018-05-01,56.0,26.75
8101303,2018-06-01,51.0,31.62
8101303,2018-07-01,48.0,26.42
8101303,2018-08-01,53.0,29.33
8101303,2018-09-01,48.0,26.2
8101303,2018-10-01,57.0,28.17
8101303,2018-11-01,44.0,31.0
8101303,2018-12-01,48.0,29.33
8101303,2019-01-01,52.0,25.79
8101303,2019-02-01,63.0,26.21
8101303,2019-03-01,52.0,24.8
8101303,2019-04-01,65.0,25.78
8101303,2019-05-01,49.0,28.08
8101303,2019-06-01,51.0,24.47
8101303,2019-07-01,51.0,30.08
8101303,2019-08-01,42.0,26.46
8101303,2019-09-01,47.0,28.5
8101303,2019-10-01,47.0,27.25
8101303,2019-11-01,60.0,27.76
8101303,2019-12-01,59.0,28.6
8101303,2020-01-01,47.0,29.6
8101303,2020-02-01,47.0,26.6
8101303,2020-03-01,61.0,27.26
8101303,2020-04-01,54.0,22.42
8101303,2020-05-01,61.0,28.83
8101303,2020-06-01,46.0,24.0
8101303,2020-07-01,43.0,26.7
8101303,2020-08-01,50.0,26.87
8101303,2020-09-01,59.0,22.92
8101303,2020-10-01,52.0,26.25
8101303,2020-11-01,50.0,25.25
8101303,2020-12-01,53.0,22.64
8101303,2021-01-01,51.0,32.17
8101303,2021-02-01,56.0,26.23
8101303,2021-03-01,64.0,27.33
8101303,2021-04-01,51.0,24.67
8101303,2021-05-01,49.0,29.38
8101303,2021-06-01,51.0,27.6
8101303,2021-07-01,42.0,27.27
8101303,2021-08-01,42.0,27.83
8101303,2021-09-01,48.0,24.7
8101303,2021-10-01,43.0,17.4
8101303,2021-11-01,53.0,28.0
8101303,2021-12-01,58.0,28.0
8101303,2022-01-01,48.0,27.69
8101303,2022-02-01,54.0,29.0
8101303,2022-03-01,60.0,26.59
8101303,2022-04-01,58.0,25.5
8101303,2022-05-01,49.0,24.63
8101303,2022-06-01,44.0,25.78
8101303,2022-07-01,46.0,30.3
8101303,2022-08-01,38.0,19.8
8101303,2022-09-01,61.0,30.0
8101303,2022-10-01,47.0,19.73
8101303,2022-11-01,59.0,28.55
8101303,2022-12-01,71.0,22.08
8101303,2023-01-01,38.0,27.86
8101303,2023-02-01,69.0,25.83
8101303,2023-03-01,55.0,26.25
8101303,2023-04-01,54.0,23.5
8101303,2023-05-01,65.0,24.24
8101303,2023-06-01,38.0,23.5
8101303,2023-07-01,59.0,19.0
8101303,2023-08-01,41.0,25.75
8101303,2023-09-01,35.0,19.25
8101303,2023-10-01,56.0,23.1
8101303,2023-11-01,43.0,25.75
8101303,2023-12-01,57.0,22.8
8101303,2024-01-01,49.0,27.07
8101303,2024-02-01,60.0,29.12
8101303,2024-03-01,52.0,26.0
8101303,2024-04-01,53.0,22.96
8101303,2024-05-01,40.0,24.27
8101303,2024-06-01,49.0,28.0
8101303,2024-07-01,39.0,25.62
8101303,2024-08-01,47.0,27.38
8101303,2024-09-01,42.0,33.0
8101303,2024-10-01,49.0,29.3
8101303,2024-11-01,58.0,27.92
8101303,2024-12-01,51.0,27.18
8101303,2025-01-01,45.0,29.93
8101303,2025-02-01,53.0,29.27
8101303,2025-03-01,49.0,27.57
8101303,2025-04-01,60.0,28.29
8101303,2025-05-01,59.0,25.57
8101303,2025-06-01,43.0,27.38
8101303,2025-07-01,44.0,30.5
8101303,2025-08-01,40.0,28.9
8101303,2025-09-01,43.0,29.88
8101303,2025-10-01,41.0,22.27
8101303,2025-11-01,47.0,26.69
8101303,2025-12-01,55.0,28.93
8101505,2010-04-01,67.0,
8101505,2010-05-01,65.0,
8101505,2010-06-01,54.0,
8101505,2010-07-01,54.0,
8101505,2010-08-01,50.0,
8101505,2010-09-01,54.0,
8101505,2010-10-01,61.0,
8101505,2010-11-01,65.0,22.18
8101505,2010-12-01,74.0,19.88
8101505,2011-01-01,65.0,25.53
8101505,2011-02-01,61.0,23.53
8101505,2011-03-01,63.0,22.17
8101505,2011-04-01,70.0,20.37
8101505,2011-05-01,67.0,14.0
8101505,2011-06-01,63.0,20.16
8101505,2011-07-01,76.0,23.39
8101505,2011-08-01,63.0,18.38
8101505,2011-09-01,46.0,23.73
8101505,2011-10-01,65.0,21.13
8101505,2011-11-01,44.0,24.6
8101505,2014-03-01,83.0,21.15
8101505,2014-04-01,63.0,19.1
8101505,2014-05-01,59.0,18.04
8101505,2014-06-01,56.0,24.73
8101505,2014-07-01,54.0,19.86
8101505,2014-08-01,69.0,16.65
8101505,2014-09-01,59.0,22.0
8101505,2014-10-01,57.0,19.41
8101505,2014-11-01,69.0,24.57
8101505,2014-12-01,69.0,23.06
8101505,2015-01-01,72.0,20.62
8101505,2015-02-01,76.0,24.95
8101505,2015-03-01,82.0,24.19
8101505,2015-04-01,74.0,22.28
8101505,2015-05-01,69.0,21.17
8101505,2015-06-01,48.0,21.21
8101505,2015-07-01,48.0,21.32
8101505,2015-08-01,52.0,21.86
8101505,2015-09-01,59.0,21.63
8101505,2015-10-01,65.0,26.8
8101505,2015-11-01,56.0,26.05
8101505,2015-12-01,63.0,21.47
8101505,2016-01-01,67.0,24.22
8101505,2016-02-01,74.0,24.22
8101505,2016-03-01,76.0,23.3
8101505,2016-04-01,80.0,24.15
8101505,2016-05-01,63.0,21.28
8101505,2016-06-01,54.0,24.32
8101505,2016-07-01,59.0,21.14
8101505,2016-08-01,61.0,24.83
8101505,2016-09-01,54.0,23.19
8101505,2016-10-01,57.0,23.84
8101505,2016-11-01,65.0,22.68
8101505,2016-12-01,83.0,25.0
8101505,2017-01-01,70.0,20.96
8101505,2017-02-01,91.0,19.79
8101505,2017-03-01,80.0,26.04
8101505,2017-04-01,54.0,19.67
8101505,2017-05-01,56.0,15.41
8101505,2017-06-01,59.0,22.82
8101505,2017-07-01,83.0,20.47
8101505,2017-08-01,46.0,24.0
8101505,2017-09-01,52.0,19.13
8101505,2017-10-01,69.0,22.9
8101505,2017-11-01,63.0,24.89
8101505,2017-12-01,65.0,24.95
8101505,2018-01-01,78.0,20.5
8101505,2018-02-01,67.0,24.65
8101505,2018-03-01,76.0,14.8
8101505,2018-04-01,61.0,23.82
8101505,2018-05-01,70.0,22.9
8101505,2018-06-01,59.0,20.62
8101505,2018-07-01,54.0,22.12
8101505,2018-08-01,67.0,20.81
8101505,2018-09-01,65.0,24.07
8101505,2018-10-01,72.0,21.59
8101505,2018-11-01,102.0,21.41
8101505,2018-12-01,63.0,27.57
8101505,2019-01-01,63.0,25.19
8101505,2019-02-01,80.0,26.12
8101505,2019-03-01,63.0,21.86
8101505,2019-04-01,76.0,22.03
8101505,2019-05-01,65.0,18.91
8101505,2019-06-01,58.0,22.78
8101505,2019-07-01,71.0,26.11
8101505,2019-08-01,58.0,22.63
8101505,2019-09-01,63.0,26.06
8101505,2019-10-01,71.0,21.52
8101505,2019-11-01,89.0,21.96
8101505,2019-12-01,67.0,22.64
8101505,2020-01-01,63.0,24.78
8101505,2020-02-01,71.0,23.4
8101505,2020-03-01,67.0,19.67
8101505,2020-04-01,80.0,18.1
8101505,2020-05-01,61.0,24.0
8101505,2020-06-01,89.0,19.54
8101505,2020-07-01,61.0,16.59
8101505,2020-08-01,55.0,22.88
8101505,2020-09-01,80.0,22.54
8101505,2020-10-01,68.0,25.24
8101505,2020-11-01,67.0,22.83
8101505,2020-12-01,78.0,22.9
8101505,2021-01-01,59.0,22.28
8101505,2021-02-01,72.0,23.67
8101505,2021-03-01,76.0,24.74
8101505,2021-04-01,63.0,17.9
8101505,2021-05-01,67.0,23.56
8101505,2021-06-01,55.0,22.64
8101505,2021-07-01,55.0,19.25
8101505,2021-08-01,50.0,21.5
8101505,2021-09-01,58.0,23.3
8101505,2021-10-01,67.0,11.92
8101505,2021-11-01,54.0,27.32
8101505,2021-12-01,74.0,27.9
8101505,2022-01-01,74.0,26.95
8101505,2022-02-01,74.0,21.57
8101505,2022-03-01,74.0,24.29
8101505,2022-04-01,72.0,24.35
8101505,2022-05-01,55.0,21.52
8101505,2022-06-01,59.0,21.37
8101505,2022-07-01,68.0,23.67
8101505,2022-08-01,55.0,17.08
8101505,2022-09-01,74.0,26.33
8101505,2022-10-01,48.0,17.86
8101505,2022-11-01,71.0,24.21
8101505,2022-12-01,85.0,23.24
8101505,2023-01-01,67.0,19.33
8101505,2023-02-01,76.0,23.32
8101505,2023-03-01,59.0,20.74
8101505,2023-04-01,61.0,20.58
8101505,2023-05-01,65.0,20.28
8101505,2023-06-01,54.0,13.76
8101505,2023-07-01,45.0,20.89
8101505,2023-08-01,46.0,19.67
8101505,2023-09-01,72.0,20.6
8101505,2023-10-01,52.0,18.82
8101505,2023-11-01,63.0,26.0
8101505,2023-12-01,100.0,22.78
8101505,2024-01-01,59.0,21.16
8101505,2024-02-01,67.0,21.18
8101505,2024-03-01,63.0,19.52
8101505,2024-04-01,68.0,21.04
8101505,2024-05-01,52.0,16.85
8101505,2024-06-01,54.0,21.88
8101505,2024-07-01,42.0,21.53
8101505,2024-08-01,48.0,20.77
8101505,2024-09-01,48.0,16.21
8101505,2024-10-01,76.0,21.96
8101505,2024-11-01,68.0,25.96
8101505,2024-12-01,65.0,24.88
8101505,2025-01-01,63.0,27.55
8101505,2025-02-01,84.0,26.17
8101505,2025-03-01,81.0,24.45
8101505,2025-04-01,87.0,23.96
8101505,2025-05-01,68.0,16.73
8101505,2025-06-01,61.0,22.53
8101505,2025-07-01,76.0,25.22
8101505,2025-08-01,68.0,21.75
8101505,2025-09-01,67.0,22.71
8101505,2025-10-01,59.0,21.82
8101505,2025-11-01,74.0,25.47
8101505,2025-12-01,102.0,24.48
8101605,2007-08-01,70.0,26.87
8101605,2007-09-01,63.0,26.25
8101605,2007-10-01,61.0,24.81
8101605,2007-11-01,74.0,22.19
8101605,2007-12-01,65.0,21.75
8101605,2008-01-01,67.0,26.38
8101605,2008-02-01,67.0,22.0
8101605,2008-03-01,63.0,25.05
8101605,2008-04-01,78.0,19.12
8101605,2008-05-01,59.0,20.29
8101605,2008-06-01,65.0,26.23
8101605,2008-07-01,56.0,21.84
8101605,2008-08-01,50.0,21.15
8101605,2008-09-01,59.0,21.81
8101605,2008-10-01,67.0,21.33
8101605,2008-11-01,65.0,24.65
8101605,2008-12-01,80.0,26.45
8101605,2009-01-01,72.0,25.77
8101605,2009-02-01,72.0,23.42
8101605,2009-03-01,91.0,20.41
8101605,2009-04-01,61.0,23.29
8101605,2009-05-01,70.0,23.14
8101605,2009-06-01,59.0,18.42
8101605,2009-07-01,54.0,21.82
8101605,2009-08-01,57.0,23.67
8101605,2009-09-01,56.0,23.07
8101605,2009-10-01,63.0,26.62
8101605,2009-11-01,46.0,29.86
8101605,2009-12-01,43.0,29.5
8101605,2010-01-01,65.0,25.95
8101605,2010-02-01,57.0,22.08
8101605,2010-03-01,59.0,21.1
8101605,2010-04-01,61.0,24.05
8101605,2010-05-01,65.0,25.25
8101605,2010-06-01,54.0,26.5
8101605,2010-07-01,59.0,23.88
8101605,2010-08-01,43.0,25.5
8101605,2010-09-01,52.0,23.06
8101605,2010-10-01,63.0,25.1
8101605,2010-11-01,76.0,21.93
8101605,2010-12-01,78.0,18.43
8101605,2011-01-01,69.0,26.56
8101605,2011-02-01,69.0,26.61
8101605,2011-03-01,72.0,24.38
8101605,2011-04-01,63.0,23.18
8101605,2011-05-01,65.0,15.6
8101605,2011-06-01,59.0,20.27
8101605,2011-07-01,63.0,23.12
8101605,2011-08-01,80.0,18.7
8101605,2011-09-01,50.0,25.09
8101605,2011-10-01,61.0,22.21
8101605,2011-11-01,83.0,25.5
8101605,2011-12-01,69.0,27.59
8101605,2012-01-01,74.0,26.91
8101605,2012-02-01,65.0,29.06
8101605,2012-03-01,98.0,22.88
8101605,2012-04-01,89.0,22.83
8101605,2012-05-01,61.0,23.21
8101605,2012-06-01,78.0,13.63
8101605,2012-07-01,72.0,24.39
8101605,2012-08-01,83.0,24.62
8101605,2012-09-01,111.0,20.65
8101605,2012-10-01,69.0,22.1
8101605,2012-11-01,61.0,24.12
8101605,2012-12-01,85.0,23.33
8101605,2013-01-01,72.0,28.0
8101605,2013-02-01,85.0,20.06
8101605,2013-03-01,85.0,16.29
8101605,2013-04-01,57.0,23.15
8101605,2013-05-01,56.0,20.43
8101605,2013-06-01,91.0,22.55
8101605,2013-07-01,44.0,24.38
8101605,2013-08-01,46.0,23.0
8101605,2013-09-01,67.0,26.06
8101605,2013-10-01,63.0,26.12
8101605,2013-11-01,69.0,26.59
8101605,2013-12-01,54.0,25.27
8101605,2014-01-01,67.0,27.14
8101605,2014-02-01,61.0,25.0
8101605,2014-03-01,74.0,21.54
8101605,2014-04-01,59.0,19.44
8101605,2014-05-01,57.0,18.88
8101605,2014-06-01,52.0,22.58
8101605,2014-07-01,93.0,21.86
8101605,2014-08-01,44.0,21.08
8101605,2014-09-01,56.0,25.78
8101605,2014-10-01,54.0,20.14
8101605,2014-11-01,70.0,25.48
8101605,2014-12-01,70.0,25.05
8101605,2015-01-01,76.0,27.61
8101605,2015-02-01,72.0,25.68
8101605,2015-03-01,72.0,26.42
8101605,2015-04-01,59.0,23.33
8101605,2015-05-01,82.0,24.3
8101605,2015-06-01,46.0,21.62
8101605,2015-07-01,63.0,23.25
8101605,2015-08-01,95.0,20.59
8101605,2015-09-01,50.0,22.43
8101605,2015-10-01,70.0,27.16
8101605,2015-11-01,61.0,25.72
8101605,2015-12-01,57.0,30.67
8101605,2016-01-01,57.0,27.35
8101605,2016-02-01,65.0,24.42
8101605,2016-03-01,67.0,25.69
8101605,2016-04-01,69.0,23.88
8101605,2016-05-01,59.0,20.5
8101605,2016-06-01,52.0,25.52
8101605,2016-07-01,57.0,26.19
8101605,2016-08-01,57.0,24.88
8101605,2016-09-01,56.0,23.35
8101605,2016-10-01,54.0,21.5
8101605,2016-11-01,61.0,26.27
8101605,2016-12-01,83.0,25.89
8101605,2017-01-01,69.0,21.18
8101605,2017-02-01,69.0,23.24
8101605,2017-03-01,76.0,25.78
8101605,2017-04-01,65.0,22.87
8101605,2017-05-01,57.0,18.43
8101605,2017-06-01,67.0,24.25
8101605,2017-07-01,52.0,24.33
8101605,2017-08-01,63.0,24.5
8101605,2017-09-01,52.0,22.8
8101605,2017-10-01,63.0,23.9
8101605,2017-11-01,69.0,25.36
8101605,2017-12-01,63.0,26.79
8101605,2018-01-01,69.0,26.0
8101605,2018-02-01,61.0,26.65
8101605,2018-03-01,69.0,14.96
8101605,2018-04-01,63.0,21.17
8101605,2018-05-01,82.0,23.96
8101605,2018-06-01,57.0,20.92
8101605,2018-07-01,50.0,24.5
8101605,2018-08-01,87.0,24.62
8101605,2018-09-01,59.0,25.19
8101605,2018-10-01,75.0,22.1
8101605,2018-11-01,89.0,26.21
8101605,2018-12-01,58.0,28.8
8101605,2019-01-01,66.0,25.09
8101605,2019-02-01,79.0,26.78
8101605,2019-03-01,62.0,24.38
8101605,2019-04-01,78.0,23.58
8101605,2019-05-01,53.0,19.83
8101605,2019-06-01,55.0,23.04
8101605,2019-07-01,57.0,25.06
8101605,2019-08-01,54.0,25.81
8101605,2019-09-01,53.0,24.53
8101605,2019-10-01,70.0,22.58
8101605,2019-11-01,71.0,29.19
8101605,2019-12-01,79.0,23.46
8101605,2020-01-01,60.0,28.08
8101605,2020-02-01,72.0,26.71
8101605,2020-03-01,76.0,20.83
8101605,2020-04-01,70.0,18.19
8101605,2020-05-01,63.0,22.52
8101605,2020-06-01,88.0,22.5
8101605,2020-07-01,57.0,22.0
8101605,2020-08-01,60.0,25.22
8101605,2020-09-01,55.0,24.55
8101605,2020-10-01,71.0,24.25
8101605,2020-11-01,68.0,24.26
8101605,2020-12-01,82.0,24.35
8101605,2021-01-01,61.0,26.39
8101605,2021-02-01,63.0,24.75
8101605,2021-03-01,79.0,27.0
8101605,2021-04-01,55.0,15.69
